Name	Length	NumReads	NumReads	NumReads
BgISR7-05485	348	0	0	0
BgISR7-05486	345	83	123	90
BgISR7-05487	201	1	5	8
BgISR7-05488	684	16	18	13
BgISR7-05489	66	1	1	3
BgISR7-05490	1923	41	75	50
BgISR7-05491	963	157	260	193
BgISR7-05492	354	145	347	175
BgISR7-05493	402	0	0	2
BgISR7-05494	1677	0	5	1
BgISR7-05495	1323	26	31	21
BgISR7-05496	510	1.14541	0	0
BgISR7-05497	774	0	0	0
BgISR7-05498	1053	17	35	25
BgISR7-05499	1278	15	26	16
BgISR7-05500	765	6	16	6
BgISR7-05501	261	0	0	0
BgISR7-05502	1458	31	62	57
BgISR7-05503	1458	14	40	16
BgISR7-05504	2475	23	57	33
BgISR7-05505	2241	39.7471	62.4288	53.803
BgISR7-05506	357	4	8	6
BgISR7-05507	306	5	10	6
BgISR7-05508	813	1	0	1
BgISR7-05509	471	2	2	7
BgISR7-05510	2241	33.6065	59.2736	29.4701
BgISR7-05511	2073	6.6464	9.51496	7.01007
BgISR7-05512	651	0	0	1.24022
BgISR7-05513	324	0	0	0
BgISR7-05514	177	0	0	0
BgISR7-05515	384	0	0	0
BgISR7-05516	111	0	0	0
BgISR7-05517	543	0	1.82433	0
BgISR7-05518	327	2.17532	3.23521	0
BgISR7-05519	987	28	58	32
BgISR7-05520	156	0	0	0
BgISR7-05521	180	0	1	0
BgISR7-05522	864	258	466	311
BgISR7-05523	4665	28	45	52
BgISR7-05524	357	0	0	0
BgISR7-05525	120	0	0	0
BgISR7-05526	357	37	52	46
BgISR7-05527	96	0	0	0
BgISR7-05528	138	2	0	0
BgISR7-05529	360	264	555	355.989
BgISR7-05530	210	0	0	0
BgISR7-05531	87	0	0	0
BgISR7-05532	357	0	1	2.01146
BgISR7-05533	390	0	0	0
BgISR7-05534	1446	0	1	1
BgISR7-05535	900	4	21	7
BgISR7-05536	1446	7.68286	0	0
BgISR7-05537	459	21	34	35
BgISR7-05538	1950	96	130	89
BgISR7-05539	1746	166	237	157
BgISR7-05540	1446	0	0	3
BgISR7-05541	255	9	25	14
BgISR7-05542	585	26	64	34
BgISR7-05543	564	27	47	23
BgISR7-05544	174	1	8	8
BgISR7-05545	258	5	5	2
BgISR7-05546	3387	206	364	214
BgISR7-05547	831	68	143	99
BgISR7-05548	3573	31	90	57
BgISR7-05549	1392	15	47	22
BgISR7-05550	909	25	28	14
BgISR7-05551	675	1.31714	0	0
BgISR7-05552	561	0	0	0
BgISR7-05553	3450	0	0	0
BgISR7-05554	624	1.57883	0	0
BgISR7-05555	3921	72	88	75
BgISR7-05556	1305	14	10	10
BgISR7-05557	4374	105	193	106
BgISR7-05558	3477	195	362	286
BgISR7-05559	816	65	122	79
BgISR7-05560	366	31	84	54
BgISR7-05561	1173	17	32	23
BgISR7-05562	2241	7	18	7
BgISR7-05563	372	0	2	1
BgISR7-05564	1275	65	144	72
BgISR7-05565	1536	39	67	43
BgISR7-05566	1422	34	26	21
BgISR7-05567	210	0	0	0
BgISR7-05568	1281	0	5	8
BgISR7-05569	93	1	0	0
BgISR7-05570	351	24	64	13
BgISR7-05571	1752	39	80	40
BgISR7-05572	84	1	0	0
BgISR7-05573	1044	36	60	39
BgISR7-05574	168	8	14	3
BgISR7-05575	3459	41	66	37
BgISR7-05576	51	0	0	0
BgISR7-05577	63	0	0	0
BgISR7-05578	972	6	20	8
BgISR7-05579	573	9	46	30
BgISR7-05580	1902	28	75	34
BgISR7-05581	96	0	0	0
BgISR7-05582	450	652	1252	905
BgISR7-05583	612	646	1206	842
BgISR7-05584	456	27	43	30
BgISR7-05585	2121	344	579	396
BgISR7-05586	51	0	0	0
BgISR7-05587	72	0	0	0
BgISR7-05588	1764	22	46	30
BgISR7-05589	327	0	0	0
BgISR7-05590	1185	19	27	11
BgISR7-05591	174	0	0	0
BgISR7-05592	861	4	2	4
BgISR7-05593	2589	50	119	89
BgISR7-05594	84	0	0	0
BgISR7-05595	75	0	0	0
BgISR7-05596	84	0	1	0
BgISR7-05597	816	74	97	47
BgISR7-05598	414	22	68	51
BgISR7-05599	345	31	55	31
BgISR7-05600	540	40	45	30
BgISR7-05601	2322	44	75	52
BgISR7-05602	1515	48	104	64
BgISR7-05603	1044	29	25	28
BgISR7-05604	111	0	0	0
BgISR7-05605	12	0	0	0
BgISR7-05606	42	0	0	0
BgISR7-05607	2265	38	50	51
BgISR7-05608	987	3	9	10
BgISR7-05609	963	18	29	17
BgISR7-05610	2196	12	21	10
BgISR7-05611	1512	36	51	41
BgISR7-05612	1596	33	73	47
BgISR7-05613	1284	39	56	16
BgISR7-05614	84	0	0	0
BgISR7-05615	1266	158	230	138
BgISR7-05616	420	22	47	27
BgISR7-05617	651	16	27	26
BgISR7-05618	1335	30	46	42
BgISR7-05619	888	47	74	54
BgISR7-05620	264	40	67	41
BgISR7-05621	1041	61	73	59
BgISR7-05622	327	1	0	1
BgISR7-05623	819	0	0	1.01868
BgISR7-05624	1221	82	168	112
BgISR7-05625	675	74	150	112
BgISR7-05626	441	153	294	219
BgISR7-05627	1065	55	131	77
BgISR7-05628	1329	101	156	87
BgISR7-05629	1605	54	143	72
BgISR7-05630	2085	14	15	15
BgISR7-05631	906	2	1	4
BgISR7-05632	1707	41	65	34
BgISR7-05633	360	10	15	5
BgISR7-05634	96	0	0	0
BgISR7-05635	873	3.04046	2.08129	1.13417
BgISR7-05636	1971	39	80	54
BgISR7-05637	1323	21	21	18
BgISR7-05638	2766	42	51	30
BgISR7-05639	948	30	47	44
BgISR7-05640	1152	29	52	23
BgISR7-05641	378	42	77	61
BgISR7-05642	300	0	0	0
BgISR7-05643	2022	42	44	44
BgISR7-05644	609	32	70	27
BgISR7-05645	261	43	52	29
BgISR7-05646	546	43	97	51
BgISR7-05647	2208	111	173	140
BgISR7-05648	1809	21	38	20
BgISR7-05649	111	0	0	0
BgISR7-05650	606	0	0	0
BgISR7-05651	2421	38	104	85
BgISR7-05652	345	14	21	14
BgISR7-05653	1806	19	44	25
BgISR7-05654	966	16	16	11
BgISR7-05655	594	10	31	28
BgISR7-05656	273	1	1	0
BgISR7-05657	276	0	0	0
BgISR7-05658	1926	12	22	19
BgISR7-05659	2724	33	38	47
BgISR7-05660	753	50	84	52
BgISR7-05661	366	159	272	180
BgISR7-05662	102	2	1	6
BgISR7-05663	1488	43	89	50
BgISR7-05664	588	13	12	5
BgISR7-05665	2430	73	127	59
BgISR7-05666	930	32	93	36
BgISR7-05667	351	25	31	11
BgISR7-05668	1305	50	84	60
BgISR7-05669	2487	12	21	19
BgISR7-05670	2493	70	132	80
BgISR7-05671	1512	101	197	152
BgISR7-05672	1140	2	11	2
BgISR7-05673	210	0	0	0
BgISR7-05674	1458	196	380	264
BgISR7-05675	417	16	33	20
BgISR7-05676	1152	2	12	4
BgISR7-05677	579	98	179	126
BgISR7-05678	4155	19	72	40
BgISR7-05679	1215	45	86	51
BgISR7-05680	3708	60	82	87
BgISR7-05681	51	0	0	0
BgISR7-05682	72	0	0	0
BgISR7-05683	618	1	1	0
BgISR7-05684	1884	44	67	43
BgISR7-05685	1026	30	61	52
BgISR7-05686	4170	35	74	36
BgISR7-05687	1623	5.80986	4.53349	3.05575
BgISR7-05688	564	0	0	0
BgISR7-05689	117	0	0	0
BgISR7-05690	915	18	55	29
BgISR7-05691	918	38	46	37
BgISR7-05692	2370	25	62	36
BgISR7-05693	2703	26	57	47
BgISR7-05694	270	20	41	21
BgISR7-05695	231	3	2	2
BgISR7-05696	2706	43	81	61
BgISR7-05697	2562	37	78	69
BgISR7-05698	849	32	79	57
BgISR7-05699	1182	15	30	12
BgISR7-05700	360	62	138	108
BgISR7-05701	54	0	0	0
BgISR7-05702	2469	44	76	39
BgISR7-05703	72	0	0	0
BgISR7-05704	4350	18	56	32
BgISR7-05705	1761	29	36	36
BgISR7-05706	1560	7	16	12
BgISR7-05707	2145	85	117	81
BgISR7-05708	135	0	0	0
BgISR7-05709	3120	54	138	69
BgISR7-05710	375	47	86	46
BgISR7-05711	1305	226	432	321
BgISR7-05712	1062	11	10	2
BgISR7-05713	1248	8	8	1
BgISR7-05714	1149	3	0	1
BgISR7-05715	5307	21	21	15
BgISR7-05716	1014	27	47	43
BgISR7-05717	1698	0	0	0
BgISR7-05718	2871	76	171	120
BgISR7-05719	786	12	7	4
BgISR7-05720	2151	135	209	151
BgISR7-05721	171	4	12	11
BgISR7-05722	264	17	26	17
BgISR7-05723	939	29	32	34
BgISR7-05724	804	17	31	26
BgISR7-05725	771	23	26	29
BgISR7-05726	753	52	99	79
BgISR7-05727	369	10	43	37
BgISR7-05728	2601	174	297	200
BgISR7-05729	186	0	0	0
BgISR7-05730	360	11	26	8
BgISR7-05731	2247	23	44	20
BgISR7-05732	1698	0	12.8376	0
BgISR7-05733	924	29	38	41
BgISR7-05734	4272	62	79	73
BgISR7-05735	2277	37	69	46
BgISR7-05736	2304	53	83	49
BgISR7-05737	585	0	0	0
BgISR7-05738	1188	87	197	120
BgISR7-05739	858	206	346	281
BgISR7-05740	462	60	97	58
BgISR7-05741	1545	25	58	39
BgISR7-05742	564	84	134	94
BgISR7-05743	210	0	0	0
BgISR7-05744	204	0	0	0
BgISR7-05745	738	36	93	39
BgISR7-05746	1455	12	50	18
BgISR7-05747	477	54	108	77
BgISR7-05748	228	1	6	1
BgISR7-05749	138	0	0	0
BgISR7-05750	327	0	0	0
BgISR7-05751	1257	2.8708	6.74791	1.38496
BgISR7-05752	462	56	96	65
BgISR7-05753	474	2	8.62745	8
BgISR7-05754	474	386	672.095	482.858
BgISR7-05755	537	0	5	1
BgISR7-05756	99	0	0	0
BgISR7-05757	216	1	0	3
BgISR7-05758	195	0	0	0
BgISR7-05759	474	0	6.90508	1.14151
BgISR7-05760	474	11	46.3725	25
BgISR7-05761	468	5	16	13
BgISR7-05762	240	0	0	0
BgISR7-05763	1641	27	68	38
BgISR7-05764	54	0	0	0
BgISR7-05765	933	28	42	46
BgISR7-05766	270	0	2.3053	0
BgISR7-05767	342	428	792	570
BgISR7-05768	195	0	1.38994	0
BgISR7-05769	1626	5	15.1009	13
BgISR7-05770	156	0	0	0
BgISR7-05771	699	10	7	25
BgISR7-05772	579	11	10	8
BgISR7-05773	1692	21	55	42
BgISR7-05774	1143	18	44	43
BgISR7-05775	1527	51	71	43
BgISR7-05776	885	12	19	14
BgISR7-05777	1551	170	363	194
BgISR7-05778	738	128	230	153
BgISR7-05779	3357	57	108	74
BgISR7-05780	5250	78	160	94
BgISR7-05781	1260	27	58	33
BgISR7-05782	735	9	31	32
BgISR7-05783	2970	45	78	66
BgISR7-05784	1809	48	105	56
BgISR7-05785	1563	32	72	69
BgISR7-05786	933	2	5	4
BgISR7-05787	399	2	3	4
BgISR7-05788	732	66	64	66
BgISR7-05789	1122	10	12	10
BgISR7-05790	1605	74	127	120
BgISR7-05791	834	112	212	158
BgISR7-05792	300	70	166	158
BgISR7-05793	672	103	210	125
BgISR7-05794	3750	61	109	72
BgISR7-05795	645	0	0	0
BgISR7-05796	9	0	0	0
BgISR7-05797	966	0	0	0
BgISR7-05798	2607	0	0	0
BgISR7-05799	144	0	0	0
BgISR7-05800	2511	15	33	18
BgISR7-05801	1029	28	81	42
BgISR7-05802	318	1.11928	0	0
BgISR7-05803	192	382	755	589
BgISR7-05804	1866	144	253	188
BgISR7-05805	1263	31	54	45
BgISR7-05806	1170	5	0	5
BgISR7-05807	2622	75	186	147
BgISR7-05808	432	18	38	29
BgISR7-05809	3579	46	98	71
BgISR7-05810	1257	4.25702	18.0223	8.8643
BgISR7-05811	1527	5	4	1
BgISR7-05812	2007	38	78	52
BgISR7-05813	1668	44	59	24
BgISR7-05814	339	8	9	15
BgISR7-05815	618	0	4	5
BgISR7-05816	414	1	0	1
BgISR7-05817	1101	4	7.23999	1
BgISR7-05818	459	0	0	0
BgISR7-05819	1098	60	95	78
BgISR7-05820	1227	95	181	114
BgISR7-05821	2118	46	107	70
BgISR7-05822	2565	25	45	37
BgISR7-05823	162	1	4	5
BgISR7-05824	333	6	11	4
BgISR7-05825	912	10	13	14
BgISR7-05826	1479	37	79	60
BgISR7-05827	3882	281	521	331
BgISR7-05828	4350	43	79	66
BgISR7-05829	1665	29	65	52
BgISR7-05830	1587	6	10	9
BgISR7-05831	2334	71	90	66
BgISR7-05832	1119	0	3	1
BgISR7-05833	546	9	18	5
BgISR7-05834	4215	57	102	62
BgISR7-05835	1470	58	118	79
BgISR7-05836	366	0	1	0
BgISR7-05837	960	19	73	27
BgISR7-05838	1878	25	63	47
BgISR7-05839	1158	34	59	25
BgISR7-05840	2109	37	102	74
BgISR7-05841	1047	32	52	38
BgISR7-05842	3306	18	38	31
BgISR7-05843	243	5	47	35
BgISR7-05844	2811	40	100	69
BgISR7-05845	204	4	5	4
BgISR7-05846	1356	14	16	19
BgISR7-05847	1200	10	17	12
BgISR7-05848	783	76	94	91
BgISR7-05849	900	71	129	112
BgISR7-05850	1713	11	29	27
BgISR7-05851	2271	78	141	108
BgISR7-05852	1557	38	73	34
BgISR7-05853	903	16	40	19
BgISR7-05854	102	0	0	0
BgISR7-05855	819	82	187	108
BgISR7-05856	612	25	83	37
BgISR7-05857	639	20	52	37
BgISR7-05858	1689	1	1	1
BgISR7-05859	2844	19	39	27
BgISR7-05860	705	0	0	0
BgISR7-05861	48	0	0	0
BgISR7-05862	432	234	421	287
BgISR7-05863	4821	30	79	60
BgISR7-05864	594	59	132	92
BgISR7-05865	2016	65	157	130
BgISR7-05866	2412	40	114	49
BgISR7-05867	816	0	4	6
BgISR7-05868	1134	15	33	22
BgISR7-05869	2133	17	45	39
BgISR7-05870	441	27	44	38
BgISR7-05871	1938	127	220	160
BgISR7-05872	1638	53	97	71
BgISR7-05873	1035	0	2	2
BgISR7-05874	1239	25	66	39
BgISR7-05875	2514	0	0	0
BgISR7-05876	465	0	2	0
BgISR7-05877	168	3	0	0
BgISR7-05878	1845	11	13	24
BgISR7-05879	180	0	0	0
BgISR7-05880	441	0	0	0
BgISR7-05881	810	14	12	10
BgISR7-05882	999	24	68	37
BgISR7-05883	345	17	29	21
BgISR7-05884	2778	72	134	96
BgISR7-05885	2871	71	126	77
BgISR7-05886	942	26	51	50
BgISR7-05887	2349	108	236	134
BgISR7-05888	117	8	3	16
BgISR7-05889	1422	14	62	38
BgISR7-05890	867	3	7	4
BgISR7-05891	930	1.04495	0	0
BgISR7-05892	114	0	0	0
BgISR7-05893	144	0	0	0
BgISR7-05894	270	0	0	0
BgISR7-05895	249	346	638	413
BgISR7-05896	225	5	5	4
BgISR7-05897	474	22	33	28
BgISR7-05898	1764	29	59	29
BgISR7-05899	207	0	0	0
BgISR7-05900	1740	67	154	133
BgISR7-05901	906	8	1.02929	2
BgISR7-05902	36	0	0	1
BgISR7-05903	1095	45	53	24
BgISR7-05904	3510	45	83	51
BgISR7-05905	681	12	21	15
BgISR7-05906	1011	62	114	90
BgISR7-05907	2748	30	51	30
BgISR7-05908	2943	3	4	5
BgISR7-05909	2850	29	74	34
BgISR7-05910	1698	0	0	2.01249
BgISR7-05911	870	0	1.5	0
BgISR7-05912	84	0	1	0
BgISR7-05913	1554	30	61	35
BgISR7-05914	870	0	1.5	1
BgISR7-05915	969	11	21	22
BgISR7-05916	1020	1	0	0
BgISR7-05917	933	97	193	116
BgISR7-05918	480	0	0	0
BgISR7-05919	1674	14	17	16
BgISR7-05920	450	9	16	15
BgISR7-05921	1428	34	71	36
BgISR7-05922	135	0	0	0
BgISR7-05923	6858	84	139	83
BgISR7-05924	366	60	104	78
BgISR7-05925	333	23	43	51
BgISR7-05926	891	44	68	56
BgISR7-05927	1554	79	138	80
BgISR7-05928	819	17	14	18
BgISR7-05929	909	2	11	8
BgISR7-05930	135	0	0	1
BgISR7-05931	381	1	0	2
BgISR7-05932	174	2	5	0
BgISR7-05933	1668	12	34	10
BgISR7-05934	519	5	26	16
BgISR7-05935	273	0	0	2
BgISR7-05936	630	0	0	0
BgISR7-05937	6231	44	115	62
BgISR7-05938	246	0	0	0
BgISR7-05939	1395	128	212	147
BgISR7-05940	1209	113	217	128
BgISR7-05941	2337	39	71	39
BgISR7-05942	381	0	1	0
BgISR7-05943	1611	54	111	85
BgISR7-05944	246	67	110	85
BgISR7-05945	297	10	19	8
BgISR7-05946	84	0	0	0
BgISR7-05947	123	0	0	0
BgISR7-05948	258	28	60	36
BgISR7-05949	1485	35	55	24
BgISR7-05950	1338	85	164	102
BgISR7-05951	1314	7	1	1
BgISR7-05952	924	12.2222	16.5789	9
BgISR7-05953	924	9.77778	18.4211	21
BgISR7-05954	1035	446	843	563
BgISR7-05955	1179	37	94	51
BgISR7-05956	666	2	9	0
BgISR7-05957	2079	12	12	14
BgISR7-05958	2793	207	365	257
BgISR7-05959	1278	3	18	4
BgISR7-05960	246	1	1	0
BgISR7-05961	1524	25	38	18
BgISR7-05962	2295	70	93	85
BgISR7-05963	1626	25	44	23
BgISR7-05964	1014	16	43	16
BgISR7-05965	1134	35	36	23
BgISR7-05966	576	6	19	10
BgISR7-05967	1350	220	365	219
BgISR7-05968	1464	33	40	30
BgISR7-05969	3036	114	191	107
BgISR7-05970	1338	14	19	13
BgISR7-05971	207	0	0	0
BgISR7-05972	585	63	100	61
BgISR7-05973	2937	44	109	67
BgISR7-05974	387	148	294	203
BgISR7-05975	372	45	63	41
BgISR7-05976	1461	53	84	70
BgISR7-05977	474	2	1	1
BgISR7-05978	705	24	52	17
BgISR7-05979	333	3	4	3
BgISR7-05980	528	100	168	111
BgISR7-05981	402	4.35529	9.2856	4.35616
BgISR7-05982	3348	43	81	42
BgISR7-05983	225	0	1	0
BgISR7-05984	2256	113	156	133
BgISR7-05985	5580	74	109	83
BgISR7-05986	903	35	75	35
BgISR7-05987	516	3	26	8
BgISR7-05988	378	6	18	11
BgISR7-05989	225	52	62	50
BgISR7-05990	4392	57	97	66
BgISR7-05991	3909	38	123	81
BgISR7-05992	2712	40	51	50
BgISR7-05993	1725	20	19	23
BgISR7-05994	1473	7	10	15
BgISR7-05995	1026	67	104	85
BgISR7-05996	1188	555	1029	691
BgISR7-05997	888	23	32	22
BgISR7-05998	519	21	69	47
BgISR7-05999	45	0	0	0
BgISR7-06000	684	32	69	62
BgISR7-06001	1635	7	13	7
BgISR7-06002	1866	39	54	42
BgISR7-06003	651	1	2	0
BgISR7-06004	3114	42	65	46
BgISR7-06005	1305	20	39	40
BgISR7-06006	45	0	0	0
BgISR7-06007	93	0	0	0
BgISR7-06008	2610	29	63	63
BgISR7-06009	3009	38	75	50
BgISR7-06010	1080	5	4	6
BgISR7-06011	1056	31	74	64
BgISR7-06012	1617	190	336	270
BgISR7-06013	585	15	18	24
BgISR7-06014	252	0	0	0
BgISR7-06015	948	1	18	14
BgISR7-06016	1434	56	112	69
BgISR7-06017	681	7	18.8897	7.77903
BgISR7-06018	684	9	1.11035	2.22097
BgISR7-06019	822	1	6	7
BgISR7-06020	72	0	0	0
BgISR7-06021	102	0	0	0
BgISR7-06022	1062	20	22	11
BgISR7-06023	597	21	48	29
BgISR7-06024	1002	10	8	7
BgISR7-06025	1155	0	1.02887	0
BgISR7-06026	264	0	0	0
BgISR7-06027	933	3	9	5
BgISR7-06028	9585	29	83	52
BgISR7-06029	864	33	45	29
BgISR7-06030	201	21	56	32
BgISR7-06031	93	0	0	0
BgISR7-06032	78	0	0	0
BgISR7-06033	471	2.25	2	6
BgISR7-06034	129	0	1	0
BgISR7-06035	51	0	0	0
BgISR7-06036	72	0	0	0
BgISR7-06037	3174	25	51	27
BgISR7-06038	2712	40	95	48
BgISR7-06039	972	2	15	6
BgISR7-06040	2718	46	101	62
BgISR7-06041	48	0	0	0
BgISR7-06042	3909	22	29	18
BgISR7-06043	1272	98	192	138
BgISR7-06044	1323	63	117	78
BgISR7-06045	1479	19	54	55
BgISR7-06046	1881	42	77	32
BgISR7-06047	5103	48	66	48
BgISR7-06048	1887	161	294	176
BgISR7-06049	1098	172	292	228
BgISR7-06050	918	72	129	85
BgISR7-06051	903	778	1461	1020
BgISR7-06052	1014	20	57	35
BgISR7-06053	1653	38	86	52
BgISR7-06054	561	11	18	17
BgISR7-06055	996	8	9	5
BgISR7-06056	309	0	1	5
BgISR7-06057	2817	46	92	59
BgISR7-06058	2712	24	67	44
BgISR7-06059	1659	16	23	11
BgISR7-06060	1065	0	0	0
BgISR7-06061	1698	0	0	0
BgISR7-06062	471	15.75	12	11
BgISR7-06063	897	20	33	20
BgISR7-06064	1596	3	2	4
BgISR7-06065	1005	17	36	25
BgISR7-06066	2487	114	170	93
BgISR7-06067	129	0	0	0
BgISR7-06068	801	4	1	1
BgISR7-06069	960	14	52	19
BgISR7-06070	1518	23	34	25
BgISR7-06071	477	17	34	21
BgISR7-06072	945	49	61	48
BgISR7-06073	1782	47	74	49
BgISR7-06074	672	1	6	6
BgISR7-06075	690	37	69	26
BgISR7-06076	1416	86	192	123
BgISR7-06077	2325	13	31	26
BgISR7-06078	2439	48	116	46
BgISR7-06079	930	40	69	59
BgISR7-06080	1002	12	20	14
BgISR7-06081	867	11	9	20
BgISR7-06082	495	50	81	38
BgISR7-06083	135	1	0	0
BgISR7-06084	705	25	37	22
BgISR7-06085	1089	26	43	30
BgISR7-06086	273	8	4	3
BgISR7-06087	1779	24	31	23
BgISR7-06088	2880	139	307	190
BgISR7-06089	465	47	94	63
BgISR7-06090	963	40	50	44
BgISR7-06091	588	2	13	5
BgISR7-06092	1368	10	37	29
BgISR7-06093	1305	10	36	15
BgISR7-06094	1917	13	42	17
BgISR7-06095	129	14	52.7196	36.7254
BgISR7-06096	213	0	0	0.558096
BgISR7-06097	981	0.5	1	1
BgISR7-06098	981	0.5	1	1
BgISR7-06099	2706	81	140	118
BgISR7-06100	2010	16	55	34
BgISR7-06101	84	2	8	2
BgISR7-06102	174	0	0	0
BgISR7-06103	1014	14	40	31
BgISR7-06104	861	30	70	27
BgISR7-06105	1614	18	23	14
BgISR7-06106	474	10	16	7
BgISR7-06107	2748	41	82	55
BgISR7-06108	546	9	16.25	22.4151
BgISR7-06109	546	13.5	24.375	15.7925
BgISR7-06110	546	13.5	24.375	15.7925
BgISR7-06111	1929	48	116	70
BgISR7-06112	654	3	13	10
BgISR7-06113	1608	65	125	91
BgISR7-06114	714	82	144	95
BgISR7-06115	768	19	55	25
BgISR7-06116	1023	175	302	217
BgISR7-06117	1431	204	439	294
BgISR7-06118	309	24	28	19
BgISR7-06119	1755	23	30	13
BgISR7-06120	792	3	13	11
BgISR7-06121	642	28	68	41
BgISR7-06122	246	0	1	2
BgISR7-06123	72	2	3	2
BgISR7-06124	246	33	88	40
BgISR7-06125	3807	10.2277	6.74542	12.3517
BgISR7-06126	1056	0	0	1.13444
BgISR7-06127	642	5	9	4
BgISR7-06128	294	1	6	3
BgISR7-06129	960	0	0	0
BgISR7-06130	3684	79	108	62
BgISR7-06131	3204	41	88	48
BgISR7-06132	1575	2	5	8
BgISR7-06133	2490	21	56	37
BgISR7-06134	1227	78	148	126
BgISR7-06135	579	19	47	30
BgISR7-06136	1665	26	72	46
BgISR7-06137	1698	0	0	0
BgISR7-06138	111	0	0	0
BgISR7-06139	927	53	124	68
BgISR7-06140	1029	40	88	56
BgISR7-06141	1344	129	197	117
BgISR7-06142	2157	60	107	74
BgISR7-06143	1494	21	38	23
BgISR7-06144	1329	55	129	89
BgISR7-06145	1470	42	78	54
BgISR7-06146	2631	25	53	41
BgISR7-06147	975	33	105	60
BgISR7-06148	789	0	0	0
BgISR7-06149	63	0	0	0
BgISR7-06150	21	0	0	0
BgISR7-06151	966	53	83	48
BgISR7-06152	177	35	65	32
BgISR7-06153	189	41	89	54
BgISR7-06154	2586	188	412	249
BgISR7-06155	1446	110	172	109
BgISR7-06156	1524	16	25	23
BgISR7-06157	708	2	15	8
BgISR7-06158	1542	28	55	33
BgISR7-06159	2961	39	92	44
BgISR7-06160	240	1	0	1
BgISR7-06161	498	10	18	16
BgISR7-06162	1527	57	86	66
BgISR7-06163	1734	45	57	39
BgISR7-06164	390	49	89	40
BgISR7-06165	897	88.7911	201.569	141.833
BgISR7-06166	819	60	84	58
BgISR7-06167	13248	26	33	28
BgISR7-06168	2004	20	18	18
BgISR7-06169	1611	132	277	197
BgISR7-06170	273	1	0	0
BgISR7-06171	456	2	1	0
BgISR7-06172	366	3.5	3.13743	2.375
BgISR7-06173	402	0	0	0
BgISR7-06174	705	5	11	3
BgISR7-06175	780	19	40	28
BgISR7-06176	906	50	109	66
BgISR7-06177	405	13	15	8
BgISR7-06178	618	5	19	18
BgISR7-06179	1497	101	171	133
BgISR7-06180	663	27	68	48
BgISR7-06181	582	3	4	5
BgISR7-06182	609	8	9	7
BgISR7-06183	510	2	4	0
BgISR7-06184	327	0	0	0
BgISR7-06185	861	0	0	0
BgISR7-06186	525	3	21	6
BgISR7-06187	1539	60	84	45
BgISR7-06188	507	39	58	56
BgISR7-06189	96	0	0	0
BgISR7-06190	630	8	8	9
BgISR7-06191	1050	12	32	17
BgISR7-06192	2487	40	77	37
BgISR7-06193	4380	111	147	103
BgISR7-06194	693	15	16	20
BgISR7-06195	1866	399	654	446
BgISR7-06196	1392	90	200	113
BgISR7-06197	735	29	53	23
BgISR7-06198	1383	25	31	27
BgISR7-06199	1386	54	84	32
BgISR7-06200	711	8	15	12
BgISR7-06201	2469	190	346	246
BgISR7-06202	1221	46	117	53
BgISR7-06203	975	14	44	37
BgISR7-06204	2058	16	20	25
BgISR7-06205	1047	28	48	38
BgISR7-06206	1224	10.7143	25.9412	16.2
BgISR7-06207	330	10.75	29.25	16.25
BgISR7-06208	561	5	50	16
BgISR7-06209	693	99	138	91
BgISR7-06210	573	37	57	58
BgISR7-06211	1725	68	179	79
BgISR7-06212	3150	116	279	179
BgISR7-06213	1923	32	62	30
BgISR7-06214	1605	10	11	10
BgISR7-06215	120	0	0	0
BgISR7-06216	4302	0	0	0
BgISR7-06217	165	0.727273	0.53719	0.636364
BgISR7-06218	336	209	392	253
BgISR7-06219	414	123	242.896	180
BgISR7-06220	4269	10.214	20.4354	0
BgISR7-06221	681	8	15	8
BgISR7-06222	414	17	28.1037	20
BgISR7-06223	864	7	4	16
BgISR7-06224	195	1	0	0
BgISR7-06225	414	1	1	3
BgISR7-06226	72	0	0	0
BgISR7-06227	171	0	0	0
BgISR7-06228	1257	3.58806	1.57073	8.01557
BgISR7-06229	288	22	43	16
BgISR7-06230	786	8	29	7
BgISR7-06231	4269	0	0	8.13506
BgISR7-06232	84	0	0	0
BgISR7-06233	309	60	75	33
BgISR7-06234	510	7	22	15
BgISR7-06235	66	4	17	7
BgISR7-06236	2805	47	54	49
BgISR7-06237	1353	4906	9024	6118
BgISR7-06238	1356	31	57	41
BgISR7-06239	2217	159	264	197
BgISR7-06240	129	10	1	0
BgISR7-06241	126	0	1	1
BgISR7-06242	1434	95	180	111
BgISR7-06243	2361	63	137	70
BgISR7-06244	627	115	212	133
BgISR7-06245	465	3	8	6
BgISR7-06246	867	10	18	5
BgISR7-06247	1290	2	19	15
BgISR7-06248	1641	7	16	15
BgISR7-06249	1776	65	162	95
BgISR7-06250	708	529	871	728
BgISR7-06251	1503	9	34	17
BgISR7-06252	1800	21	57	25
BgISR7-06253	2316	33	92	55
BgISR7-06254	186	0	1	1
BgISR7-06255	1932	41	90	50
BgISR7-06256	570	166	277	204
BgISR7-06257	1041	40	68	42
BgISR7-06258	513	15	15	8
BgISR7-06259	1251	5	15.0196	7.16046
BgISR7-06260	1488	128	242.04	171
BgISR7-06261	135	0	0	0
BgISR7-06262	1497	6	26	13
BgISR7-06263	4812	0	2.72345	10.8479
BgISR7-06264	1158	1	2	0
BgISR7-06265	144	0	1	0
BgISR7-06266	471	56	105	59
BgISR7-06267	372	1	2	2
